;INSEE_COM;NOM_COM;SUPERFICIE;POPULATION;CODE_DEPT;NOM_DEPT;CODE_REG;NOM_REG;Code_postal;Nom;Région
27;27049;BEAUMESNIL;1264;562;27;EURE;28;NORMANDIE;27410.0;Eure;Haute-Normandie
27;27051;BEAUMONT-LE-ROGER;3651;2978;27;EURE;28;NORMANDIE;27170.0;Eure;Haute-Normandie
27;27463;PLASNES;1623;691;27;EURE;28;NORMANDIE;27300.0;Eure;Haute-Normandie
27;27413;MONTFORT-SUR-RISLE;397;774;27;EURE;28;NORMANDIE;27290.0;Eure;Haute-Normandie
27;27594;SAINT-PIERRE-DES-IFS;619;297;27;EURE;28;NORMANDIE;27450.0;Eure;Haute-Normandie
27;27587;SAINT-PHILBERT-SUR-RISLE;1335;753;27;EURE;28;NORMANDIE;27290.0;Eure;Haute-Normandie
27;27592;SAINT-PIERRE-DE-SALERNE;684;251;27;EURE;28;NORMANDIE;27800.0;Eure;Haute-Normandie
27;27299;GRAVIGNY;1005;4034;27;EURE;28;NORMANDIE;27930.0;Eure;Haute-Normandie
27;27054;BEMECOURT;1706;490;27;EURE;28;NORMANDIE;27160.0;Eure;Haute-Normandie
27;27424;NAGEL-SEEZ-MESNIL;1172;329;27;EURE;28;NORMANDIE;27190.0;Eure;Haute-Normandie
27;27020;ARNIERES-SUR-ITON;1203;1571;27;EURE;28;NORMANDIE;27180.0;Eure;Haute-Normandie
27;27159;CINTRAY;1627;463;27;EURE;28;NORMANDIE;;Eure;Haute-Normandie
27;27602;SAINT-SEBASTIEN-DE-MORSENT;1002;5070;27;EURE;28;NORMANDIE;27180.0;Eure;Haute-Normandie
27;27568;SAINTE-MARTHE;1745;461;27;EURE;28;NORMANDIE;27190.0;Eure;Haute-Normandie
27;27302;LE GROS-THEIL;1097;980;27;EURE;28;NORMANDIE;27370.0;Eure;Haute-Normandie
27;27092;BOSGUERARD-DE-MARCOUVILLE;1212;601;27;EURE;28;NORMANDIE;27520.0;Eure;Haute-Normandie
27;27284;GISORS;1672;11283;27;EURE;28;NORMANDIE;27140.0;Eure;Haute-Normandie
27;27429;NEUILLY;467;152;27;EURE;28;NORMANDIE;27730.0;Eure;Haute-Normandie
27;27543;SAINT-GEORGES-MOTEL;495;942;27;EURE;28;NORMANDIE;27710.0;Eure;Haute-Normandie
27;27076;BOISSET-LES-PREVANCHES;742;444;27;EURE;28;NORMANDIE;27120.0;Eure;Haute-Normandie
27;27473;PORT-MORT;1219;941;27;EURE;28;NORMANDIE;27940.0;Eure;Haute-Normandie
27;27213;ECOS;1528;1037;27;EURE;28;NORMANDIE;27510.0;Eure;Haute-Normandie
27;27213;ECOS;1528;1037;27;EURE;28;NORMANDIE;27510.0;Eure;Haute-Normandie
27;27121;BUS-SAINT-REMY;779;333;27;EURE;28;NORMANDIE;;Eure;Haute-Normandie
27;27335;HEUDREVILLE-SUR-EURE;1418;1029;27;EURE;28;NORMANDIE;27400.0;Eure;Haute-Normandie
27;27154;CHAVIGNY-BAILLEUL;1848;569;27;EURE;28;NORMANDIE;27220.0;Eure;Haute-Normandie
27;27209;ECAQUELON;1314;561;27;EURE;28;NORMANDIE;27290.0;Eure;Haute-Normandie
27;27049;BEAUMESNIL;1264;562;27;EURE;28;NORMANDIE;27410.0;Eure;Haute-Normandie
27;27404;MESNIL-ROUSSET;732;110;27;EURE;28;NORMANDIE;27390.0;Eure;Haute-Normandie
27;27606;SAINT-SYMPHORIEN;384;429;27;EURE;28;NORMANDIE;27500.0;Eure;Haute-Normandie
27;27252;FONTAINE-LA-LOUVET;1101;326;27;EURE;28;NORMANDIE;27230.0;Eure;Haute-Normandie
27;27591;SAINT-PIERRE-DE-CORMEILLES;1757;617;27;EURE;28;NORMANDIE;27260.0;Eure;Haute-Normandie
27;27297;GRANDVILLIERS;1769;361;27;EURE;28;NORMANDIE;27240.0;Eure;Haute-Normandie
27;27229;EVREUX;2634;49634;27;EURE;28;NORMANDIE;27000.0;Eure;Haute-Normandie
27;27305;LA GUEROULDE;1145;832;27;EURE;28;NORMANDIE;;Eure;Haute-Normandie
27;27112;BRETEUIL;2766;3258;27;EURE;28;NORMANDIE;27160.0;Eure;Haute-Normandie
27;27223;EPREVILLE-EN-ROUMOIS;667;399;27;EURE;28;NORMANDIE;;Eure;Haute-Normandie
27;27642;LE TILLEUL-OTHON;472;373;27;EURE;28;NORMANDIE;27170.0;Eure;Haute-Normandie
27;27626;THEILLEMENT;718;396;27;EURE;28;NORMANDIE;27520.0;Eure;Haute-Normandie
27;27302;LE GROS-THEIL;1097;980;27;EURE;28;NORMANDIE;27370.0;Eure;Haute-Normandie
27;27342;HOUETTEVILLE;681;213;27;EURE;28;NORMANDIE;27400.0;Eure;Haute-Normandie
27;27545;SAINT-GERMAIN-DE-PASQUIER;200;139;27;EURE;28;NORMANDIE;27370.0;Eure;Haute-Normandie
27;27201;DAUBEUF-LA-CAMPAGNE;647;231;27;EURE;28;NORMANDIE;27110.0;Eure;Haute-Normandie
27;27534;SAINT-DIDIER-DES-BOIS;587;845;27;EURE;28;NORMANDIE;27370.0;Eure;Haute-Normandie
27;27175;CORNY;526;376;27;EURE;28;NORMANDIE;27700.0;Eure;Haute-Normandie
27;27070;BOISEMONT;1332;763;27;EURE;28;NORMANDIE;27150.0;Eure;Haute-Normandie
27;27230;EZY-SUR-EURE;886;3344;27;EURE;28;NORMANDIE;27530.0;Eure;Haute-Normandie
27;27548;SAINT-GERMAIN-SUR-AVRE;547;1218;27;EURE;28;NORMANDIE;27320.0;Eure;Haute-Normandie
27;27391;MARCILLY-SUR-EURE;1552;1575;27;EURE;28;NORMANDIE;27810.0;Eure;Haute-Normandie
27;27653;TOURNY;1200;929;27;EURE;28;NORMANDIE;;Eure;Haute-Normandie
27;27420;MOUFLAINES;379;165;27;EURE;28;NORMANDIE;27420.0;Eure;Haute-Normandie
27;27213;ECOS;1528;1037;27;EURE;28;NORMANDIE;27630.0;Eure;Haute-Normandie
27;27213;ECOS;1528;1037;27;EURE;28;NORMANDIE;27630.0;Eure;Haute-Normandie
27;27681;VERNON;3431;24112;27;EURE;28;NORMANDIE;27200.0;Eure;Haute-Normandie
27;27333;HEUDICOURT;1078;638;27;EURE;28;NORMANDIE;27860.0;Eure;Haute-Normandie
27;27274;GAILLARDBOIS-CRESSENVILLE;700;423;27;EURE;28;NORMANDIE;27440.0;Eure;Haute-Normandie
27;27110;BRESTOT;882;501;27;EURE;28;NORMANDIE;27350.0;Eure;Haute-Normandie
27;27367;LIEUREY;1838;1401;27;EURE;28;NORMANDIE;27560.0;Eure;Haute-Normandie
27;27609;SAINT-VICTOR-D'EPINE;798;319;27;EURE;28;NORMANDIE;27800.0;Eure;Haute-Normandie
27;27179;COURBEPINE;1215;723;27;EURE;28;NORMANDIE;27300.0;Eure;Haute-Normandie
27;27641;LE TILLEUL-LAMBERT;581;225;27;EURE;28;NORMANDIE;27110.0;Eure;Haute-Normandie
27;27023;AULNAY-SUR-ITON;176;733;27;EURE;28;NORMANDIE;27180.0;Eure;Haute-Normandie
27;27640;TILLEUL-DAME-AGNES;516;198;27;EURE;28;NORMANDIE;27170.0;Eure;Haute-Normandie
27;27165;CONCHES-EN-OUCHE;1669;4994;27;EURE;28;NORMANDIE;27190.0;Eure;Haute-Normandie
27;27436;NOGENT-LE-SEC;1015;400;27;EURE;28;NORMANDIE;27190.0;Eure;Haute-Normandie
27;27024;LE RONCENAY-AUTHENAY;880;387;27;EURE;28;NORMANDIE;;Eure;Haute-Normandie
27;27582;SAINT-OUEN-DU-TILLEUL;402;1558;27;EURE;28;NORMANDIE;27670.0;Eure;Haute-Normandie
27;27105;BOURGTHEROULDE-INFREVILLE;1168;2890;27;EURE;28;NORMANDIE;27520.0;Eure;Haute-Normandie
27;27386;LE MANOIR;241;1174;27;EURE;28;NORMANDIE;27460.0;Eure;Haute-Normandie
27;27081;BONCOURT;417;176;27;EURE;28;NORMANDIE;27120.0;Eure;Haute-Normandie
27;27111;BRETAGNOLLES;381;193;27;EURE;28;NORMANDIE;27220.0;Eure;Haute-Normandie
27;27183;LA COUTURE-BOUSSEY;1102;2277;27;EURE;28;NORMANDIE;27750.0;Eure;Haute-Normandie
27;27142;CHAMPENARD;231;229;27;EURE;28;NORMANDIE;27600.0;Eure;Haute-Normandie
27;27072;BOIS-JEROME-SAINT-OUEN;1043;758;27;EURE;28;NORMANDIE;27620.0;Eure;Haute-Normandie
27;27625;SUZAY;408;311;27;EURE;28;NORMANDIE;27420.0;Eure;Haute-Normandie
27;27676;VENABLES;1495;792;27;EURE;28;NORMANDIE;27940.0;Eure;Haute-Normandie
27;27213;ECOS;1528;1037;27;EURE;28;NORMANDIE;27510.0;Eure;Haute-Normandie
27;27487;RADEPONT;1591;684;27;EURE;28;NORMANDIE;27380.0;Eure;Haute-Normandie
27;27468;PONT-AUTHOU;338;684;27;EURE;28;NORMANDIE;27290.0;Eure;Haute-Normandie
27;27631;THIERVILLE;363;340;27;EURE;28;NORMANDIE;27290.0;Eure;Haute-Normandie
27;27427;NEAUFLES-AUVERGNY;1743;426;27;EURE;28;NORMANDIE;27250.0;Eure;Haute-Normandie
27;27289;LA GOULAFRIERE;1438;172;27;EURE;28;NORMANDIE;27390.0;Eure;Haute-Normandie
27;27019;ARMENTIERES-SUR-AVRE;610;185;27;EURE;28;NORMANDIE;27820.0;Eure;Haute-Normandie
28;28168;GALLARDON;1122;3529;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28320.0;Eure-et-Loir;Centre
28;28366;SANTEUIL;935;293;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28268;MORAINVILLE;389;27;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28013;AUNAY-SOUS-AUNEAU;1962;1409;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28029;BAZOCHES-LES-HAUTES;1706;359;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28140.0;Eure-et-Loir;Centre
28;28380;SOURS;3315;1859;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28630.0;Eure-et-Loir;Centre
28;28383;THEUVILLE;2411;430;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28360.0;Eure-et-Loir;Centre
28;28104;COLTAINVILLE;1814;923;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28300.0;Eure-et-Loir;Centre
28;28386;THIMERT-GATELLES;4287;1209;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28170.0;Eure-et-Loir;Centre
28;28110;LE COUDRAY;549;4166;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28630.0;Eure-et-Loir;Centre
28;28393;TREMBLAY-LES-VILLAGES;6349;2270;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28170.0;Eure-et-Loir;Centre
28;28393;TREMBLAY-LES-VILLAGES;6349;2270;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28170.0;Eure-et-Loir;Centre
28;28022;BAILLEAU-L'EVEQUE;1981;1182;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28300.0;Eure-et-Loir;Centre
28;28343;SAINT-LAURENT-LA-GATINE;701;448;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28210.0;Eure-et-Loir;Centre
28;28246;MESLAY-LE-VIDAME;1491;530;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28360.0;Eure-et-Loir;Centre
28;28137;ECROSNES;2389;823;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28320.0;Eure-et-Loir;Centre
28;28080;CHARBONNIERES;2108;259;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28330.0;Eure-et-Loir;Centre
28;28280;NOGENT-LE-ROTROU;2337;10643;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28400.0;Eure-et-Loir;Centre
28;28322;RUEIL-LA-GADELIERE;1894;529;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28270.0;Eure-et-Loir;Centre
28;28217;LOUVILLIERS-LES-PERCHE;1453;174;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28250.0;Eure-et-Loir;Centre
28;28120;CRUCEY-VILLAGES;4442;467;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28270.0;Eure-et-Loir;Centre
28;28387;THIRON-GARDAIS;1347;1067;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28480.0;Eure-et-Loir;Centre
28;28025;BARMAINVILLE;643;125;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28310.0;Eure-et-Loir;Centre
28;28106;CONIE-MOLITARD;1515;378;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28200.0;Eure-et-Loir;Centre
28;28245;MESLAY-LE-GRENET;892;280;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28120.0;Eure-et-Loir;Centre
28;28089;CHATEAUNEUF-EN-THYMERAIS;410;2629;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28170.0;Eure-et-Loir;Centre
28;28372;SENANTES;768;612;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28210.0;Eure-et-Loir;Centre
28;28323;SAINT-ANGE-ET-TORCAY;1670;285;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28170.0;Eure-et-Loir;Centre
28;28183;GOMMERVILLE;2747;624;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28310.0;Eure-et-Loir;Centre
28;28371;SAUSSAY;469;1062;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28260.0;Eure-et-Loir;Centre
28;28056;BOUTIGNY-PROUAIS;3295;1871;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28410.0;Eure-et-Loir;Centre
28;28161;FRAZE;2778;510;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28160.0;Eure-et-Loir;Centre
28;28044;BOISGASSON;746;109;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28220.0;Eure-et-Loir;Centre
28;28406;VIABON;3684;352;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28150.0;Eure-et-Loir;Centre
28;28370;SAUMERAY;1946;441;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28800.0;Eure-et-Loir;Centre
28;28020;BAIGNOLET;1017;130;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;;Eure-et-Loir;Centre
28;28083;CHARRAY;1100;110;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28220.0;Eure-et-Loir;Centre
28;28132;DONNEMAIN-SAINT-MAMES;1280;700;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28200.0;Eure-et-Loir;Centre
28;28262;MONTIGNY-LE-GANNELON;897;487;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28220.0;Eure-et-Loir;Centre
28;28300;POINVILLE;816;141;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28310.0;Eure-et-Loir;Centre
28;28379;SOULAIRES;599;442;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28130.0;Eure-et-Loir;Centre
28;28171;GARNAY;1442;896;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28500.0;Eure-et-Loir;Centre
28;28177;GELLAINVILLE;1201;613;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28630.0;Eure-et-Loir;Centre
28;28269;MORANCEZ;714;1629;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28630.0;Eure-et-Loir;Centre
28;28092;CHATENAY;1045;240;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28319;ROUVRAY-SAINT-DENIS;1956;475;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28310.0;Eure-et-Loir;Centre
28;28421;VOISE;1033;289;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28376;SOIZE;1837;314;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28330.0;Eure-et-Loir;Centre
28;28033;BELHOMERT-GUEHOUVILLE;1102;818;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28240.0;Eure-et-Loir;Centre
28;28342;SAINT-JEAN-PIERRE-FIXTE;704;284;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28400.0;Eure-et-Loir;Centre
28;28257;MONDONVILLE-SAINT-JEAN;551;87;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28064;BU;2309;1870;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28410.0;Eure-et-Loir;Centre
28;28422;VOVES;3357;3091;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28150.0;Eure-et-Loir;Centre
28;28259;MONTBOISSIER;1420;329;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28800.0;Eure-et-Loir;Centre
28;28017;AUTHEUIL;1619;213;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28220.0;Eure-et-Loir;Centre
28;28127;DANGEAU;3965;962;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28160.0;Eure-et-Loir;Centre
28;28423;YERMENONVILLE;517;559;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28130.0;Eure-et-Loir;Centre
28;28034;BERCHERES-SAINT-GERMAIN;2781;766;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28300.0;Eure-et-Loir;Centre
28;28281;NOGENT-SUR-EURE;921;515;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28120.0;Eure-et-Loir;Centre
28;28045;BOISSY-EN-DROUAIS;608;216;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28500.0;Eure-et-Loir;Centre
28;28173;GASVILLE-OISEME;913;1326;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28300.0;Eure-et-Loir;Centre
28;28154;FONTAINE-LA-GUYON;1470;1625;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28190.0;Eure-et-Loir;Centre
28;28393;TREMBLAY-LES-VILLAGES;6349;2270;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28170.0;Eure-et-Loir;Centre
28;28185;GOUSSAINVILLE;1330;1258;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28410.0;Eure-et-Loir;Centre
28;28037;BEROU-LA-MULOTIERE;1322;332;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28270.0;Eure-et-Loir;Centre
28;28093;CHATILLON-EN-DUNOIS;3741;799;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28290.0;Eure-et-Loir;Centre
28;28327;SAINT-BOMER;1340;211;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28330.0;Eure-et-Loir;Centre
28;28149;LA FERTE-VIDAME;4024;684;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28340.0;Eure-et-Loir;Centre
28;28215;LOUVILLE-LA-CHENARD;1991;269;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28150.0;Eure-et-Loir;Centre
28;28169;GARANCIERES-EN-BEAUCE;1138;231;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28285;OINVILLE-SOUS-AUNEAU;1049;341;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28183;GOMMERVILLE;2747;624;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28187;GUAINVILLE;1434;694;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28260.0;Eure-et-Loir;Centre
28;28422;VOVES;3357;3091;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28150.0;Eure-et-Loir;Centre
28;28145;FAINS-LA-FOLIE;2202;316;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;;Eure-et-Loir;Centre
28;28270;MORIERS;905;212;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28800.0;Eure-et-Loir;Centre
28;28306;PRE-SAINT-MARTIN;731;166;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28800.0;Eure-et-Loir;Centre
28;28075;LA CHAPELLE-DU-NOYER;1337;1075;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28200.0;Eure-et-Loir;Centre
28;28329;SAINT-CHRISTOPHE;619;147;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28200.0;Eure-et-Loir;Centre
28;28418;VILLIERS-SAINT-ORIEN;1521;164;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28800.0;Eure-et-Loir;Centre
28;28032;BEAUVILLIERS;2328;324;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28150.0;Eure-et-Loir;Centre
28;28333;SAINT-DENIS-DES-PUITS;1380;141;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28240.0;Eure-et-Loir;Centre
28;28196;ILLIERS-COMBRAY;3395;3427;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28120.0;Eure-et-Loir;Centre
28;28267;MONTREUIL;631;502;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28500.0;Eure-et-Loir;Centre
28;28180;GILLES;733;551;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28260.0;Eure-et-Loir;Centre
28;28172;GAS;1233;756;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28320.0;Eure-et-Loir;Centre
28;28396;TRIZAY-LES-BONNEVAL;989;325;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28800.0;Eure-et-Loir;Centre
28;28353;SAINT-MAUR-SUR-LE-LOIR;1669;402;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28800.0;Eure-et-Loir;Centre
28;28205;LANNERAY;2693;571;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28200.0;Eure-et-Loir;Centre
28;28073;CHAMPSERU;1510;283;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28365;SANDARVILLE;955;382;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28120.0;Eure-et-Loir;Centre
28;28094;CHAUDON;1150;1649;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28210.0;Eure-et-Loir;Centre
28;28332;SAINTE-GEMME-MORONVAL;549;1061;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28500.0;Eure-et-Loir;Centre
28;28091;LES CHATELLIERS-NOTRE-DAME;1097;125;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28120.0;Eure-et-Loir;Centre
28;28298;PIERRES;1054;2835;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28130.0;Eure-et-Loir;Centre
28;28388;THIVARS;921;1019;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28630.0;Eure-et-Loir;Centre
28;28170;GARANCIERES-EN-DROUAIS;654;292;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28500.0;Eure-et-Loir;Centre
28;28419;VITRAY-EN-BEAUCE;1095;361;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28360.0;Eure-et-Loir;Centre
28;28015;AUNEAU;1713;4202;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28373;SENONCHES;6281;3136;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28250.0;Eure-et-Loir;Centre
28;28282;NONVILLIERS-GRANDHOUX;2196;426;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28120.0;Eure-et-Loir;Centre
28;28012;ARROU;6543;1651;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28290.0;Eure-et-Loir;Centre
28;28111;COUDRAY-AU-PERCHE;1462;380;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28330.0;Eure-et-Loir;Centre
28;28406;VIABON;3684;352;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28150.0;Eure-et-Loir;Centre
28;28295;OZOIR-LE-BREUIL;2278;456;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28200.0;Eure-et-Loir;Centre
28;28287;ORGERES-EN-BEAUCE;1537;1108;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28140.0;Eure-et-Loir;Centre
28;28383;THEUVILLE;2411;430;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28150.0;Eure-et-Loir;Centre
28;28194;HOUVILLE-LA-BRANCHE;1383;469;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28279;NOGENT-LE-ROI;1323;4133;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28210.0;Eure-et-Loir;Centre
28;28325;SAINT-AUBIN-DES-BOIS;1816;957;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28300.0;Eure-et-Loir;Centre
28;28393;TREMBLAY-LES-VILLAGES;6349;2270;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28170.0;Eure-et-Loir;Centre
28;28107;CORANCEZ;689;397;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28630.0;Eure-et-Loir;Centre
28;28312;PUISEUX;519;135;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28170.0;Eure-et-Loir;Centre
28;28397;UMPEAU;1149;425;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28255;MOINVILLE-LA-JEULIN;613;135;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28165;FRETIGNY;2316;491;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28480.0;Eure-et-Loir;Centre
28;28265;MONTLANDON;295;268;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28240.0;Eure-et-Loir;Centre
28;28236;MARGON;1224;1267;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28400.0;Eure-et-Loir;Centre
28;28099;CHUISNES;2322;1060;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28190.0;Eure-et-Loir;Centre
28;28074;LA CHAPELLE-D'AUNAINVILLE;752;312;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28700.0;Eure-et-Loir;Centre
28;28193;HAVELU;373;121;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28410.0;Eure-et-Loir;Centre
28;28036;BERCHERES-SUR-VESGRE;1223;812;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28260.0;Eure-et-Loir;Centre
28;28096;LA CHAUSSEE-D'IVRY;844;1041;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28260.0;Eure-et-Loir;Centre
28;28005;ALLUYES;1982;762;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28800.0;Eure-et-Loir;Centre
28;28103;CLOYES-SUR-LE-LOIR;2010;2761;28;EURE-ET-LOIR;24;CENTRE-VAL DE LOIRE;28220.0;Eure-et-Loir;Centre
